Time,Level,Noise,Frequency,Bandwidth
30:46.6,-20.37,-40.52,103300,16000
30:46.6,-20.13,-40.5,103300,16000
30:46.7,-21.06,-40.51,103300,16000
30:46.7,-18.53,-40.51,103300,16000
30:46.8,-18.89,-40.52,103300,16000
30:46.8,-19.89,-40.52,103300,16000
30:46.9,-21.06,-40.5,103300,16000
30:46.9,-19.86,-40.5,103300,16000
30:46.9,-18.71,-40.48,103300,16000
30:47.0,-20.03,-40.44,103300,16000
30:47.1,-20.07,-40.43,103300,16000
30:47.1,-19.1,-40.42,103300,16000
30:47.2,-14.39,-40.42,103300,16000
30:47.2,-18.13,-40.42,103300,16000
30:47.3,-16.2,-40.43,103300,16000
30:47.3,-16.24,-40.41,103300,16000
30:47.4,-17.56,-40.42,103300,16000
30:47.4,-15.83,-40.42,103300,16000
30:47.4,-14.35,-40.47,103300,16000
30:47.5,-17.62,-40.47,103300,16000
30:47.5,-14.33,-40.45,103300,16000
30:47.6,-15.54,-40.48,103300,16000
30:47.7,-19.43,-40.48,103300,16000
30:47.7,-20.94,-40.48,103300,16000
30:47.8,-20.36,-40.47,103300,16000
30:47.8,-20.17,-40.5,103300,16000
30:47.8,-19.65,-40.49,103300,16000
30:47.9,-21.98,-40.47,103300,16000
30:48.0,-21.4,-40.5,103300,16000
30:48.0,-18.11,-40.53,103300,16000
30:48.1,-21.01,-40.57,103300,16000
30:48.1,-20.69,-40.58,103300,16000
30:48.2,-21.75,-40.56,103300,16000
30:48.2,-19.09,-40.57,103300,16000
30:48.3,-20.58,-40.54,103300,16000
30:48.3,-20.24,-40.55,103300,16000
30:48.4,-21.04,-40.55,103300,16000
30:48.4,-21.76,-40.55,103300,16000
30:48.5,-19.2,-40.55,103300,16000
30:48.6,-19.3,-40.54,103300,16000
30:48.7,-19.53,-40.58,103300,16000
30:48.7,-19.92,-40.6,103300,16000
30:48.8,-20.69,-40.57,103300,16000
30:48.9,-20.11,-40.56,103300,16000
30:48.9,-18.66,-40.56,103300,16000
30:49.0,-20.82,-40.59,103300,16000
30:49.1,-19.65,-40.56,103300,16000
30:49.1,-19.58,-40.57,103300,16000
30:49.2,-18.34,-40.57,103300,16000
30:49.3,-20.08,-40.55,103300,16000
30:49.4,-19.99,-40.56,103300,16000
30:49.5,-19.57,-40.55,103300,16000
30:49.6,-19.55,-40.52,103300,16000
30:49.7,-19.97,-40.51,103300,16000
30:49.7,-20.66,-40.49,103300,16000
30:49.8,-20.2,-40.5,103300,16000
30:49.8,-19.57,-40.51,103300,16000
30:49.9,-21.43,-40.5,103300,16000
30:50.0,-20.53,-40.5,103300,16000
30:50.1,-18.93,-40.49,103300,16000
30:50.1,-18.01,-40.48,103300,16000
30:50.2,-19.72,-40.53,103300,16000
30:50.3,-18.81,-40.59,103300,16000
30:50.3,-18.86,-40.61,103300,16000
30:50.4,-19.63,-40.61,103300,16000
30:50.6,-20.72,-40.64,103300,16000
30:50.7,-20.16,-40.64,103300,16000
30:50.8,-20.46,-40.61,103300,16000
30:50.8,-20.1,-40.65,103300,16000
30:50.9,-20.14,-40.7,103300,16000
30:50.9,-21.09,-40.7,103300,16000
30:51.0,-20.58,-40.72,103300,16000
30:51.1,-21.13,-40.72,103300,16000
30:51.2,-20.69,-40.71,103300,16000
30:51.2,-20.58,-40.69,103300,16000
30:51.3,-20.89,-40.67,103300,16000
30:51.3,-19.82,-40.68,103300,16000
30:51.4,-19.87,-40.69,103300,16000
30:51.5,-21.38,-40.65,103300,16000
30:51.5,-19.11,-40.67,103300,16000
30:51.6,-18.82,-40.66,103300,16000
30:51.6,-19.61,-40.66,103300,16000
30:51.7,-21.11,-40.68,103300,16000
30:51.8,-21.27,-40.68,103300,16000
30:51.9,-20.23,-40.68,103300,16000
30:51.9,-20.56,-40.67,103300,16000
30:52.0,-22.6,-40.66,103300,16000
30:52.1,-22.42,-40.7,103300,16000
30:52.2,-19.11,-40.72,103300,16000
30:52.2,-20.45,-40.76,103300,16000
30:52.3,-21.26,-40.77,103300,16000
30:52.3,-20.08,-40.75,103300,16000
30:52.4,-19.35,-40.73,103300,16000
30:52.5,-21.9,-40.77,103300,16000
30:52.6,-21.4,-40.75,103300,16000
30:52.7,-19.2,-40.8,103300,16000
30:52.7,-19.69,-40.85,103300,16000
30:52.8,-21.36,-40.83,103300,16000
30:52.8,-21.58,-40.81,103300,16000
30:52.9,-21.27,-40.84,103300,16000
30:53.0,-21.14,-40.9,103300,16000
30:53.1,-17.73,-40.85,103300,16000
30:53.1,-19.11,-40.79,103300,16000
30:53.3,-20.94,-40.8,103300,16000
30:53.4,-17.94,-40.81,103300,16000
30:53.4,-19.84,-40.84,103300,16000
30:53.5,-20.1,-40.86,103300,16000
30:53.6,-20.64,-40.88,103300,16000
30:53.7,-19.64,-40.85,103300,16000
30:53.7,-20.71,-40.79,103300,16000
30:53.8,-19.65,-40.8,103300,16000
30:53.8,-19.91,-40.74,103300,16000
30:53.9,-20.96,-40.71,103300,16000
30:54.0,-19.76,-40.67,103300,16000
30:54.0,-16.09,-40.69,103300,16000
30:54.1,-20.19,-40.7,103300,16000
30:54.2,-20.78,-40.72,103300,16000
30:54.2,-21.07,-40.73,103300,16000
30:54.3,-19.63,-40.72,103300,16000
30:54.4,-18.84,-40.68,103300,16000
30:54.5,-19.87,-40.68,103300,16000
30:54.6,-20.81,-40.65,103300,16000
30:54.6,-21.6,-40.65,103300,16000
30:54.7,-20.37,-40.63,103300,16000
30:54.7,-20.66,-40.66,103300,16000
30:54.8,-19.3,-40.67,103300,16000
30:54.8,-20.59,-40.71,103300,16000
30:55.0,-20.51,-40.73,103300,16000
30:55.1,-20.47,-40.7,103300,16000
30:55.1,-20.71,-40.66,103300,16000
30:55.2,-19.47,-40.66,103300,16000
30:55.3,-20.73,-40.64,103300,16000
30:55.4,-19.86,-40.63,103300,16000
30:55.4,-21.63,-40.65,103300,16000
30:55.5,-20.61,-40.62,103300,16000
30:55.5,-21.71,-40.67,103300,16000
30:55.6,-19.78,-40.67,103300,16000
30:55.6,-20.26,-40.63,103300,16000
30:55.8,-19.4,-40.61,103300,16000
30:55.8,-19.89,-40.6,103300,16000
30:55.9,-17.78,-40.62,103300,16000
30:55.9,-20.77,-40.62,103300,16000
30:56.0,-22.15,-40.6,103300,16000
30:56.1,-21.61,-40.62,103300,16000
30:56.2,-20.91,-40.66,103300,16000
30:56.2,-18.89,-40.66,103300,16000
30:56.3,-19.26,-40.69,103300,16000
30:56.3,-21.07,-40.67,103300,16000
30:56.4,-20.95,-40.69,103300,16000
30:56.4,-20.06,-40.68,103300,16000
30:56.5,-20.92,-40.67,103300,16000
30:56.6,-18.73,-40.67,103300,16000
30:56.6,-19.38,-40.71,103300,16000
30:56.7,-21.28,-40.73,103300,16000
30:56.8,-20.68,-40.74,103300,16000
30:56.9,-21.18,-40.73,103300,16000
30:56.9,-21.31,-40.75,103300,16000
30:57.0,-18.19,-40.76,103300,16000
30:57.1,-17.18,-40.75,103300,16000
30:57.2,-18.2,-40.71,103300,16000
30:57.3,-18.69,-40.71,103300,16000
30:57.4,-18.79,-40.72,103300,16000
30:57.5,-19.38,-40.75,103300,16000
30:57.6,-20.94,-40.74,103300,16000
30:57.6,-18.48,-40.75,103300,16000
30:57.7,-19.68,-40.74,103300,16000
30:57.7,-18.11,-40.71,103300,16000
30:57.8,-18.78,-40.74,103300,16000
30:57.9,-20.5,-40.71,103300,16000
30:58.0,-20.28,-40.73,103300,16000
30:58.0,-21.5,-40.73,103300,16000
30:58.1,-21.04,-40.69,103300,16000
30:58.2,-16.43,-40.67,103300,16000
30:58.2,-18.83,-40.66,103300,16000
30:58.3,-21.08,-40.66,103300,16000
30:58.4,-20.6,-40.63,103300,16000
30:58.4,-21.87,-40.61,103300,16000
30:58.4,-21.77,-40.57,103300,16000
30:58.5,-21.63,-40.57,103300,16000
30:58.6,-20.02,-40.6,103300,16000
30:58.6,-20.71,-40.6,103300,16000
30:58.6,-19.92,-40.55,103300,16000
30:58.7,-18.94,-40.56,103300,16000
30:58.8,-20.11,-40.57,103300,16000
30:58.9,-20.19,-40.54,103300,16000
30:58.9,-19.41,-40.52,103300,16000
30:59.0,-20.49,-40.52,103300,16000
30:59.0,-21.77,-40.48,103300,16000
30:59.1,-16.53,-40.47,103300,16000
30:59.1,-20.19,-40.48,103300,16000
30:59.2,-19.67,-40.49,103300,16000
30:59.2,-21.35,-40.49,103300,16000
30:59.3,-20.86,-40.5,103300,16000
30:59.4,-20.68,-40.49,103300,16000
30:59.4,-20.4,-40.55,103300,16000
30:59.5,-21.14,-40.55,103300,16000
30:59.5,-18.38,-40.55,103300,16000
30:59.6,-21.06,-40.55,103300,16000
30:59.6,-18.88,-40.56,103300,16000
30:59.6,-19.59,-40.56,103300,16000
30:59.7,-21.26,-40.57,103300,16000
30:59.7,-21.03,-40.57,103300,16000
30:59.8,-20,-40.57,103300,16000
30:59.8,-20.58,-40.6,103300,16000
30:59.9,-20.47,-40.62,103300,16000
30:59.9,-18.97,-40.64,103300,16000
31:00.0,-19.6,-40.64,103300,16000
31:00.1,-20.07,-40.68,103300,16000
31:00.1,-18.06,-40.67,103300,16000
31:00.2,-19.12,-40.67,103300,16000
31:00.2,-20.6,-40.66,103300,16000
31:00.3,-19.59,-40.64,103300,16000
31:00.3,-21.08,-40.65,103300,16000
31:00.3,-20.58,-40.62,103300,16000
31:00.4,-20.19,-40.6,103300,16000
31:00.4,-21.04,-40.62,103300,16000
31:00.5,-19.33,-40.64,103300,16000
31:00.6,-19.32,-40.6,103300,16000
31:00.6,-20.09,-40.57,103300,16000
31:00.7,-19.89,-40.6,103300,16000
31:00.7,-19.44,-40.6,103300,16000
31:00.8,-22.33,-40.57,103300,16000
31:00.8,-19.1,-40.57,103300,16000
31:00.9,-21.4,-40.54,103300,16000
31:00.9,-20.8,-40.54,103300,16000
31:00.9,-20.29,-40.53,103300,16000
31:01.1,-19.94,-40.51,103300,16000
31:01.1,-19.78,-40.53,103300,16000
31:01.2,-21.65,-40.52,103300,16000
31:01.2,-20.43,-40.55,103300,16000
31:01.2,-18.82,-40.57,103300,16000
31:01.3,-18.03,-40.57,103300,16000
31:01.4,-17.89,-40.58,103300,16000
31:01.4,-20.66,-40.57,103300,16000
31:01.4,-19.8,-40.56,103300,16000
31:01.5,-19.27,-40.56,103300,16000
31:01.6,-20.51,-40.59,103300,16000
31:01.6,-20.53,-40.61,103300,16000
31:01.7,-18.79,-40.58,103300,16000
31:01.7,-20.54,-40.57,103300,16000
31:01.8,-19.13,-40.58,103300,16000
31:01.8,-19.6,-40.58,103300,16000
31:01.9,-21.1,-40.61,103300,16000
31:01.9,-20.39,-40.6,103300,16000
31:02.0,-20.69,-40.6,103300,16000
31:02.0,-18.64,-40.61,103300,16000
31:02.1,-20.07,-40.61,103300,16000
31:02.1,-19.64,-40.57,103300,16000
31:02.2,-20.58,-40.55,103300,16000
31:02.3,-21.21,-40.54,103300,16000
31:02.3,-19.1,-40.54,103300,16000
31:02.3,-19.25,-40.54,103300,16000
31:02.4,-20.58,-40.49,103300,16000
31:02.4,-21.21,-40.46,103300,16000
31:02.5,-21.2,-40.45,103300,16000
31:02.5,-19.9,-40.46,103300,16000
31:02.6,-17.73,-40.48,103300,16000
31:02.7,-19.76,-40.46,103300,16000
31:02.8,-21.74,-40.44,103300,16000
31:02.8,-17.33,-40.45,103300,16000
31:02.9,-20.61,-40.44,103300,16000
31:02.9,-21.09,-40.47,103300,16000
31:02.9,-21.64,-40.47,103300,16000
31:03.0,-20.89,-40.49,103300,16000
31:03.1,-19.1,-40.54,103300,16000
31:03.1,-20.17,-40.55,103300,16000
31:03.2,-19.83,-40.6,103300,16000
31:03.2,-22.11,-40.61,103300,16000
31:03.3,-21.17,-40.64,103300,16000
31:03.3,-19.48,-40.66,103300,16000
31:03.4,-21.21,-40.7,103300,16000
31:03.4,-20.53,-40.73,103300,16000
31:03.5,-21.32,-40.77,103300,16000
31:03.5,-20.08,-40.76,103300,16000
31:03.6,-20.95,-40.77,103300,16000
31:03.6,-21.31,-40.77,103300,16000
31:03.7,-20.56,-40.78,103300,16000
31:03.7,-21.19,-40.82,103300,16000
31:03.7,-20.35,-40.86,103300,16000
31:03.8,-21.13,-40.87,103300,16000
31:03.8,-19.96,-40.88,103300,16000
31:03.9,-20.06,-40.87,103300,16000
31:04.0,-20.19,-40.83,103300,16000
31:04.0,-20.39,-40.85,103300,16000
31:04.1,-22.24,-40.84,103300,16000
31:04.1,-18.85,-40.85,103300,16000
31:04.2,-17.25,-40.82,103300,16000
31:04.2,-19.96,-40.81,103300,16000
31:04.2,-20.96,-40.79,103300,16000
31:04.3,-20.2,-40.82,103300,16000
31:04.5,-19.15,-40.8,103300,16000
31:04.5,-19.66,-40.81,103300,16000
31:04.6,-20.29,-40.83,103300,16000
31:04.6,-18.93,-40.83,103300,16000
31:04.7,-20.67,-40.83,103300,16000
31:04.8,-20.46,-40.78,103300,16000
31:04.8,-21.02,-40.73,103300,16000
31:04.9,-20.95,-40.7,103300,16000
31:04.9,-21.36,-40.71,103300,16000
31:05.0,-19.93,-40.74,103300,16000
31:05.0,-19.81,-40.72,103300,16000
31:05.1,-20.22,-40.77,103300,16000
31:05.1,-17.89,-40.77,103300,16000
31:05.1,-17.77,-40.83,103300,16000
31:05.2,-18.5,-40.84,103300,16000
31:05.3,-19.58,-40.83,103300,16000
31:05.3,-18.81,-40.82,103300,16000
31:05.3,-18.95,-40.86,103300,16000
31:05.4,-17.66,-40.84,103300,16000
31:05.5,-20.68,-40.84,103300,16000
31:05.6,-18.55,-40.85,103300,16000
31:05.6,-18.85,-40.89,103300,16000
31:05.7,-18.51,-40.93,103300,16000
31:05.7,-19.49,-40.97,103300,16000
31:05.8,-19.58,-40.97,103300,16000
31:05.8,-21.77,-40.98,103300,16000
31:05.9,-20.76,-40.98,103300,16000
31:05.9,-20.36,-40.98,103300,16000
31:05.9,-19.94,-41.02,103300,16000
31:06.0,-20.01,-41.05,103300,16000
31:06.1,-21.51,-41.01,103300,16000
31:06.1,-20.07,-40.97,103300,16000
31:06.2,-17.42,-40.95,103300,16000
31:06.3,-19.69,-40.93,103300,16000
31:06.3,-20.89,-40.9,103300,16000
31:06.4,-20.08,-40.87,103300,16000
31:06.4,-19.91,-40.87,103300,16000
31:06.4,-18.21,-40.85,103300,16000
31:06.5,-20.32,-40.83,103300,16000
31:06.5,-22.07,-40.79,103300,16000
31:06.6,-22.62,-40.78,103300,16000
31:06.7,-21.13,-40.8,103300,16000
31:06.7,-20.99,-40.76,103300,16000
31:06.8,-16.85,-40.78,103300,16000
31:06.8,-21.66,-40.8,103300,16000
31:06.8,-20.38,-40.8,103300,16000
31:06.9,-21.78,-40.85,103300,16000
31:07.0,-22.4,-40.86,103300,16000
31:07.0,-20.68,-40.81,103300,16000
31:07.1,-21.34,-40.81,103300,16000
31:07.1,-20.22,-40.83,103300,16000
31:07.2,-20.43,-40.86,103300,16000
31:07.2,-20.75,-40.86,103300,16000
31:07.3,-21.22,-40.9,103300,16000
31:07.3,-18.5,-40.95,103300,16000
31:07.4,-20.31,-40.94,103300,16000
31:07.4,-22.22,-40.95,103300,16000
31:07.5,-21.26,-40.97,103300,16000
31:07.5,-20.1,-40.97,103300,16000
31:07.6,-19.6,-41,103300,16000
31:07.6,-22.76,-41,103300,16000
31:07.7,-20.84,-41.05,103300,16000
31:07.7,-21.39,-41.08,103300,16000
31:07.8,-21.27,-41.08,103300,16000
31:07.9,-20.42,-41.07,103300,16000
31:07.9,-20.38,-41.09,103300,16000
31:07.9,-22.11,-41.09,103300,16000
31:08.1,-20.97,-41.09,103300,16000
31:08.1,-21.11,-41.07,103300,16000
31:08.2,-19.93,-41.08,103300,16000
31:08.2,-20.12,-41.12,103300,16000
31:08.3,-21.15,-41.11,103300,16000
31:08.4,-20.82,-41.15,103300,16000
31:08.4,-21.91,-41.18,103300,16000
31:08.5,-21.42,-41.2,103300,16000
31:08.6,-20.83,-41.25,103300,16000
31:08.6,-15.56,-41.28,103300,16000
31:08.7,-16.61,-41.27,103300,16000
31:08.7,-19.44,-41.27,103300,16000
31:08.8,-18.27,-41.25,103300,16000
31:08.8,-17.74,-41.24,103300,16000
31:08.9,-20.16,-41.26,103300,16000
31:08.9,-16.98,-41.24,103300,16000
31:09.0,-16.11,-41.24,103300,16000
31:09.1,-19.36,-41.25,103300,16000
31:09.1,-19.43,-41.28,103300,16000
31:09.2,-18.06,-41.3,103300,16000
31:09.2,-14.86,-41.3,103300,16000
31:09.2,-18.58,-41.27,103300,16000
31:09.3,-21.78,-41.27,103300,16000
31:09.3,-20.7,-41.24,103300,16000
31:09.4,-19.78,-41.24,103300,16000
31:09.4,-21.07,-41.21,103300,16000
31:09.5,-21.34,-41.18,103300,16000
31:09.6,-19.79,-41.12,103300,16000
31:09.6,-20.98,-41.09,103300,16000
31:09.7,-20.25,-41.09,103300,16000
31:09.7,-22.38,-41.04,103300,16000
31:09.8,-21.48,-41.04,103300,16000
31:09.8,-20.28,-41.08,103300,16000
31:09.8,-22.17,-41.08,103300,16000
31:09.9,-21.27,-41.08,103300,16000
31:10.0,-20.72,-41.09,103300,16000
31:10.0,-21.63,-41.07,103300,16000
31:10.1,-19.29,-41.07,103300,16000
31:10.1,-22.3,-41.09,103300,16000
31:10.2,-22.92,-41.13,103300,16000
31:10.2,-19.82,-41.13,103300,16000
31:10.3,-19.57,-41.13,103300,16000
31:10.3,-21.86,-41.1,103300,16000
31:10.4,-20.93,-41.09,103300,16000
31:10.4,-20.33,-41.09,103300,16000
31:10.4,-20.29,-41.15,103300,16000
31:10.5,-16.89,-41.16,103300,16000
31:10.6,-15.9,-41.18,103300,16000
31:10.6,-21.27,-41.18,103300,16000
31:10.7,-20.49,-41.21,103300,16000
31:10.7,-22.41,-41.22,103300,16000
31:10.7,-21.19,-41.24,103300,16000
31:10.8,-20.06,-41.22,103300,16000
31:10.9,-20.03,-41.21,103300,16000
31:10.9,-19.82,-41.16,103300,16000
31:10.9,-21.43,-41.16,103300,16000
31:11.0,-21.03,-41.14,103300,16000
31:11.1,-20.93,-41.14,103300,16000
31:11.1,-18.22,-41.14,103300,16000
31:11.2,-21.12,-41.04,103300,16000
31:11.2,-19.43,-41.04,103300,16000
31:11.3,-22.43,-41.01,103300,16000
31:11.3,-21.02,-41.01,103300,16000
31:11.4,-21.16,-41.01,103300,16000
31:11.4,-20.26,-40.98,103300,16000
31:11.5,-18.97,-40.92,103300,16000
31:11.5,-19.34,-40.9,103300,16000
31:11.6,-19.85,-40.88,103300,16000
31:11.6,-20.43,-40.88,103300,16000
31:11.7,-20.62,-40.85,103300,16000
31:11.7,-19.17,-40.84,103300,16000
31:11.8,-21.19,-40.83,103300,16000
31:11.8,-21.18,-40.86,103300,16000
31:11.8,-21.57,-40.86,103300,16000
31:11.9,-20.11,-40.89,103300,16000
31:11.9,-19.71,-40.89,103300,16000
31:12.0,-20.95,-40.86,103300,16000
31:12.0,-15.85,-40.86,103300,16000
31:12.1,-16.24,-40.86,103300,16000
31:12.1,-21.46,-40.87,103300,16000
31:12.2,-17.66,-40.87,103300,16000
31:12.3,-19,-40.91,103300,16000
31:12.3,-22.17,-40.96,103300,16000
31:12.4,-21.35,-41,103300,16000
31:12.4,-20.66,-41,103300,16000
31:12.4,-22.38,-41.04,103300,16000
31:12.5,-20.64,-41.06,103300,16000
31:12.6,-20.07,-41.07,103300,16000
31:12.6,-22.57,-41.05,103300,16000
31:12.7,-19.08,-41.08,103300,16000
31:12.7,-19.54,-41.1,103300,16000
31:12.8,-19.85,-41.1,103300,16000
31:12.8,-20.85,-41.04,103300,16000
31:12.9,-19.79,-41.04,103300,16000
31:12.9,-20.01,-41.02,103300,16000
31:13.0,-21,-41.09,103300,16000
31:13.0,-20.9,-41.15,103300,16000
31:13.1,-19.16,-41.16,103300,16000
31:13.1,-21.64,-41.16,103300,16000
31:13.1,-20.46,-41.13,103300,16000
31:13.2,-20.84,-41.08,103300,16000
31:13.2,-20.28,-41.06,103300,16000
31:13.3,-20.41,-41.08,103300,16000
31:13.3,-19.47,-41.04,103300,16000
31:13.4,-19.66,-41.04,103300,16000
31:13.5,-17.93,-41.05,103300,16000
31:13.5,-16.08,-41.05,103300,16000
31:13.6,-21.73,-41.08,103300,16000
31:13.6,-17.47,-41.1,103300,16000
31:13.7,-16.47,-41.1,103300,16000
31:13.7,-19.19,-41.09,103300,16000
31:13.7,-18.84,-41.12,103300,16000
31:13.8,-17.17,-41.11,103300,16000
31:13.8,-17.88,-41.1,103300,16000
31:13.9,-21.79,-41.08,103300,16000
31:14.0,-22.21,-41.08,103300,16000
31:14.0,-20.64,-41.07,103300,16000
31:14.1,-20.75,-41.07,103300,16000
31:14.1,-18.46,-41.07,103300,16000
31:14.2,-20.65,-41.06,103300,16000
31:14.2,-21.43,-41.11,103300,16000
31:14.3,-22.96,-41.13,103300,16000
31:14.3,-22.27,-41.11,103300,16000
31:14.4,-21.19,-41.13,103300,16000
31:14.4,-20.27,-41.12,103300,16000
31:14.5,-19.75,-41.12,103300,16000
31:14.5,-19.53,-41.04,103300,16000
31:14.6,-20.01,-41,103300,16000
31:14.6,-20.79,-41,103300,16000
31:14.6,-19.69,-40.96,103300,16000
31:14.7,-20.63,-40.95,103300,16000
31:14.8,-20.01,-40.95,103300,16000
31:14.8,-19.63,-40.98,103300,16000
31:14.8,-20.52,-40.98,103300,16000
31:14.9,-21.16,-41.01,103300,16000
31:14.9,-21.18,-41,103300,16000
31:15.0,-21.99,-41,103300,16000
31:15.1,-19.37,-41,103300,16000
31:15.1,-21.2,-40.99,103300,16000
31:15.2,-21.14,-41.01,103300,16000
31:15.2,-20.47,-41,103300,16000
31:15.3,-20.68,-41,103300,16000
31:15.3,-20.92,-40.97,103300,16000
31:15.4,-21.6,-40.94,103300,16000
31:15.4,-20.87,-40.94,103300,16000
31:15.4,-21.33,-40.93,103300,16000
31:15.5,-19.91,-40.95,103300,16000
31:15.6,-21.84,-40.96,103300,16000
31:15.6,-22.16,-40.99,103300,16000
31:15.7,-20.92,-41.02,103300,16000
31:15.7,-22.88,-41.02,103300,16000
31:15.8,-20.21,-41.02,103300,16000
31:15.8,-21.27,-40.99,103300,16000
31:15.9,-21.33,-41,103300,16000
31:15.9,-21.42,-41,103300,16000
31:15.9,-20.17,-41.03,103300,16000
31:16.0,-22.27,-41.03,103300,16000
31:16.0,-21.62,-41.04,103300,16000
31:16.1,-22.51,-41.1,103300,16000
31:16.2,-20.54,-41.1,103300,16000
31:16.2,-21.77,-41.17,103300,16000
31:16.3,-19.42,-41.16,103300,16000
31:16.3,-21.87,-41.13,103300,16000
31:16.3,-22.99,-41.21,103300,16000
31:16.4,-22.63,-41.26,103300,16000
31:16.5,-19.8,-41.33,103300,16000
31:16.5,-18,-41.35,103300,16000
31:16.6,-20.39,-41.36,103300,16000
31:16.6,-21.37,-41.4,103300,16000
31:16.7,-20.53,-41.4,103300,16000
31:16.7,-15.43,-41.4,103300,16000
31:16.8,-20.66,-41.4,103300,16000
31:16.8,-21.76,-41.45,103300,16000
31:16.9,-21.82,-41.48,103300,16000
31:16.9,-21.26,-41.44,103300,16000
31:17.0,-21.64,-41.44,103300,16000
31:17.0,-20.15,-41.42,103300,16000
31:17.1,-21.59,-41.4,103300,16000
31:17.1,-18.98,-41.39,103300,16000
31:17.2,-19.74,-41.39,103300,16000
31:17.2,-20.07,-41.35,103300,16000
31:17.2,-21.58,-41.34,103300,16000
31:17.3,-22.21,-41.39,103300,16000
31:17.4,-21.6,-41.38,103300,16000
31:17.4,-21.89,-41.38,103300,16000
31:17.4,-20.5,-41.36,103300,16000
31:17.5,-21.06,-41.31,103300,16000
31:17.6,-20.51,-41.34,103300,16000
31:17.6,-20.96,-41.31,103300,16000
31:17.6,-21.86,-41.31,103300,16000
31:17.7,-21.34,-41.32,103300,16000
31:17.7,-22.57,-41.32,103300,16000
31:17.8,-21.09,-41.33,103300,16000
31:17.9,-19.92,-41.26,103300,16000
31:17.9,-21.9,-41.26,103300,16000
31:18.0,-20.56,-41.27,103300,16000
31:18.0,-20.21,-41.27,103300,16000
31:18.1,-17.68,-41.3,103300,16000
31:18.1,-17.91,-41.28,103300,16000
31:18.2,-17.1,-41.26,103300,16000
31:18.2,-20.01,-41.23,103300,16000
31:18.3,-19.03,-41.23,103300,16000
31:18.3,-18.25,-41.25,103300,16000
31:18.4,-16.39,-41.27,103300,16000
31:18.4,-19.18,-41.21,103300,16000
31:18.5,-19.69,-41.19,103300,16000
31:18.5,-21.59,-41.19,103300,16000
31:18.6,-20.25,-41.16,103300,16000
31:18.6,-21.43,-41.15,103300,16000
31:18.7,-22.32,-41.17,103300,16000
31:18.7,-22.13,-41.2,103300,16000
31:18.7,-21.15,-41.16,103300,16000
31:18.8,-20.9,-41.11,103300,16000
31:18.8,-21.71,-41.14,103300,16000
31:18.9,-20.98,-41.14,103300,16000
31:18.9,-19.85,-41.13,103300,16000
31:19.0,-23.23,-41.11,103300,16000
31:19.1,-20.32,-41.11,103300,16000
31:19.1,-20.56,-41.11,103300,16000
31:19.2,-21.53,-41.15,103300,16000
31:19.2,-21.64,-41.16,103300,16000
31:19.3,-20.71,-41.19,103300,16000
31:19.3,-22.28,-41.19,103300,16000
31:19.4,-21.19,-41.15,103300,16000
31:19.5,-20.75,-41.15,103300,16000
31:19.5,-20.37,-41.13,103300,16000
31:19.6,-20.68,-41.16,103300,16000
31:19.7,-21.02,-41.16,103300,16000
31:19.8,-19.47,-41.13,103300,16000
31:19.9,-21.92,-41.08,103300,16000
31:19.9,-21.46,-41.14,103300,16000
31:20.0,-20.79,-41.14,103300,16000
31:20.1,-20.46,-41.15,103300,16000
31:20.1,-21.47,-41.13,103300,16000
31:20.2,-21.42,-41.11,103300,16000
31:20.3,-21.34,-41.11,103300,16000
31:20.4,-18.62,-41.03,103300,16000
31:20.4,-20.19,-41.05,103300,16000
31:20.4,-19.86,-41.07,103300,16000
31:20.6,-21.43,-41.06,103300,16000
31:20.7,-21.35,-41.06,103300,16000
31:20.7,-21.59,-41.08,103300,16000
31:20.8,-20.92,-41.1,103300,16000
31:20.9,-21.52,-41.09,103300,16000
31:20.9,-18.46,-41.09,103300,16000
31:21.0,-21.47,-41.11,103300,16000
31:21.1,-21.24,-41.1,103300,16000
31:21.2,-18.81,-41.1,103300,16000
31:21.3,-21.52,-41.11,103300,16000
31:21.3,-20.92,-41.11,103300,16000
31:21.4,-19.72,-41.07,103300,16000
31:21.4,-21.17,-41.08,103300,16000
31:21.5,-18.4,-41.08,103300,16000
31:21.6,-20.75,-41.13,103300,16000
31:21.8,-20.97,-41.09,103300,16000
31:21.8,-20.52,-41.12,103300,16000
31:21.9,-20.88,-41.11,103300,16000
31:21.9,-20.54,-41.08,103300,16000
31:21.9,-19.84,-41.07,103300,16000
31:22.1,-21.09,-41.07,103300,16000
31:22.1,-19.81,-41.09,103300,16000
31:22.2,-22.35,-41.07,103300,16000
31:22.3,-17.73,-41.1,103300,16000
31:22.4,-19.8,-41.13,103300,16000
31:22.4,-19.34,-41.15,103300,16000
31:22.5,-18.02,-41.15,103300,16000
31:22.6,-18.47,-41.19,103300,16000
31:22.6,-17.74,-41.14,103300,16000
31:22.6,-19.64,-41.14,103300,16000
31:22.7,-18,-41.15,103300,16000
31:22.8,-19.58,-41.17,103300,16000
31:22.9,-18.28,-41.18,103300,16000
31:23.0,-19.2,-41.22,103300,16000
31:23.1,-17.28,-41.22,103300,16000
31:23.2,-22.07,-41.27,103300,16000
31:23.2,-21.1,-41.26,103300,16000
31:23.4,-21.55,-41.23,103300,16000
31:23.4,-21.21,-41.23,103300,16000
31:23.5,-21.69,-41.25,103300,16000
31:23.6,-20.7,-41.24,103300,16000
